ticket_id,customer_id,ticket_date,issue_type,resolution_days,satisfaction_score
4725,15820,2025-04-11,Account Blocked,1,5
4726,1839,2025-10-11,Refund Delay,3,3
4727,1839,2025-07-07,Refund Delay,3,3
4728,1533,2025-07-04,Refund Delay,3,4
4729,1533,2025-04-19,Refund Delay,3,1
4730,9818,2025-07-27,Refund Delay,4,4
4731,9818,2025-06-02,KYC Issue,1,5
4732,4975,2025-07-06,KYC Issue,4,3
4733,5546,2025-10-15,KYC Issue,7,5
4734,5546,2025-10-18,Refund Delay,7,5
4735,11490,2025-05-26,Payment Failed,5,5
4736,2906,2025-05-21,Account Blocked,5,5
4737,2906,2025-08-28,KYC Issue,3,3
4738,17414,2025-05-16,Refund Delay,4,3
4739,17414,2025-06-22,Payment Failed,2,5
4740,15205,2025-05-14,KYC Issue,3,2
4741,15205,2025-05-19,Refund Delay,6,3
4742,15010,2025-04-05,Payment Failed,1,2
4743,16310,2025-08-16,Refund Delay,4,3
4744,16310,2025-05-25,Payment Failed,1,5
4745,2739,2025-04-04,Refund Delay,6,1
4746,2739,2025-06-25,Payment Failed,3,5
4747,7974,2025-07-11,Refund Delay,5,2
4748,7974,2025-05-13,Account Blocked,1,5
4749,8038,2025-07-09,Payment Failed,4,1
4750,1045,2025-07-14,Refund Delay,4,1
4751,10465,2025-08-18,KYC Issue,2,5
4752,12065,2025-08-14,Refund Delay,5,3
4753,1904,2025-07-27,Account Blocked,5,3
4754,10471,2025-07-26,KYC Issue,3,5
4755,10471,2025-06-04,Account Blocked,1,2
4756,444,2025-06-09,Account Blocked,7,2
4757,444,2025-10-04,KYC Issue,3,4
4758,17226,2025-07-30,KYC Issue,1,2
4759,17226,2025-04-24,Account Blocked,4,3
4760,6633,2025-06-01,Payment Failed,4,2
4761,6633,2025-06-24,Refund Delay,1,4
4762,18669,2025-04-04,Payment Failed,4,1
4763,9748,2025-05-20,Payment Failed,5,5
4764,9748,2025-10-19,Account Blocked,4,2
4765,17654,2025-10-08,KYC Issue,3,2
4766,1213,2025-04-09,Refund Delay,7,4
4767,1213,2025-08-04,Payment Failed,4,3
4768,1855,2025-05-22,Account Blocked,4,3
4769,1935,2025-05-21,KYC Issue,2,1
4770,14763,2025-09-18,Refund Delay,3,4
4771,18021,2025-04-09,Refund Delay,2,1
4772,19854,2025-09-12,Account Blocked,2,3
4773,3149,2025-08-05,Refund Delay,1,2
4774,3149,2025-05-10,Account Blocked,5,5
4775,19862,2025-10-21,Account Blocked,6,2
4776,19862,2025-06-20,Payment Failed,3,2
4777,1040,2025-09-12,KYC Issue,5,4
4778,1040,2025-08-11,Refund Delay,1,2
4779,7677,2025-07-25,Refund Delay,6,5
4780,17228,2025-05-15,Account Blocked,6,3
4781,6688,2025-06-28,Account Blocked,2,4
4782,6688,2025-04-06,Payment Failed,3,4
4783,9197,2025-07-08,Refund Delay,6,2
4784,1386,2025-08-30,Account Blocked,7,5
4785,1386,2025-04-02,Refund Delay,3,2
4786,19343,2025-04-05,Account Blocked,3,5
4787,5549,2025-06-26,Payment Failed,7,4
4788,5549,2025-07-27,Account Blocked,1,5
4789,19549,2025-07-08,Account Blocked,7,2
4790,19549,2025-09-05,KYC Issue,5,4
4791,14166,2025-09-28,Account Blocked,1,4
4792,14166,2025-04-06,KYC Issue,4,2
4793,14259,2025-05-14,Account Blocked,3,5
4794,3228,2025-06-18,KYC Issue,6,4
4795,3228,2025-05-22,KYC Issue,1,5
4796,3135,2025-06-03,Account Blocked,4,5
4797,3135,2025-05-02,KYC Issue,7,3
4798,11802,2025-04-10,KYC Issue,6,5
4799,11802,2025-08-13,Account Blocked,4,3
4800,3824,2025-08-09,Payment Failed,5,4
4801,2182,2025-10-28,KYC Issue,6,5
4802,13580,2025-09-23,Payment Failed,2,4
4803,13580,2025-04-11,Payment Failed,3,3
4804,2725,2025-08-25,KYC Issue,6,1
4805,15062,2025-05-17,KYC Issue,2,5
4806,14495,2025-04-14,Payment Failed,4,5
4807,1519,2025-07-30,Refund Delay,2,5
4808,1519,2025-08-10,Payment Failed,2,2
4809,17499,2025-08-04,KYC Issue,7,2
4810,17499,2025-05-11,KYC Issue,7,2
4811,7271,2025-05-21,KYC Issue,6,5
4812,6549,2025-04-02,KYC Issue,7,1
4813,6549,2025-07-24,Payment Failed,2,2
4814,10146,2025-05-19,KYC Issue,3,5
4815,10146,2025-10-22,Account Blocked,7,3
4816,5513,2025-10-02,Refund Delay,5,2
4817,5513,2025-10-21,Payment Failed,1,2
4818,4375,2025-10-23,Payment Failed,4,1
4819,4375,2025-06-23,Refund Delay,4,5
4820,18459,2025-09-19,Account Blocked,7,2
4821,2889,2025-06-27,Payment Failed,3,4
4822,2889,2025-09-06,Account Blocked,1,1
4823,3022,2025-06-30,Account Blocked,4,3
4824,1985,2025-09-27,Account Blocked,2,3
4825,13206,2025-07-27,Account Blocked,2,2
4826,18005,2025-10-26,Refund Delay,4,1
4827,19398,2025-07-25,Account Blocked,6,3
4828,19398,2025-09-14,Payment Failed,3,4
4829,7488,2025-09-08,Refund Delay,5,1
4830,7488,2025-04-06,Payment Failed,1,3
4831,11745,2025-05-30,Refund Delay,7,2
4832,10195,2025-09-27,Refund Delay,4,5
4833,11206,2025-07-04,KYC Issue,4,5
4834,6132,2025-07-23,Refund Delay,6,4
4835,6132,2025-04-28,KYC Issue,6,4
4836,5399,2025-04-06,Account Blocked,4,2
4837,5399,2025-05-12,Refund Delay,3,4
4838,1690,2025-09-13,KYC Issue,3,4
4839,19480,2025-06-13,Account Blocked,4,2
4840,13977,2025-05-13,Refund Delay,2,5
4841,7266,2025-08-07,KYC Issue,6,5
4842,16784,2025-09-30,Account Blocked,4,3
4843,16784,2025-07-16,Account Blocked,2,1
4844,675,2025-06-30,Account Blocked,3,2
4845,675,2025-06-29,Payment Failed,5,5
4846,8266,2025-06-04,Account Blocked,4,2
4847,9404,2025-05-30,Payment Failed,5,2
4848,8381,2025-05-02,KYC Issue,3,4
4849,8381,2025-05-25,Refund Delay,5,3
4850,12487,2025-06-19,KYC Issue,5,1
4851,43,2025-05-14,KYC Issue,4,4
4852,13903,2025-06-26,Account Blocked,5,2
4853,10468,2025-09-06,KYC Issue,3,3
4854,2822,2025-08-26,KYC Issue,6,5
4855,15719,2025-05-30,Refund Delay,1,1
4856,791,2025-05-04,Refund Delay,4,1
4857,6693,2025-07-16,Account Blocked,1,2
4858,6693,2025-10-13,Payment Failed,2,5
4859,1794,2025-09-06,Payment Failed,7,4
4860,13848,2025-10-17,Payment Failed,2,1
4861,13848,2025-04-13,Account Blocked,1,2
4862,17752,2025-07-03,KYC Issue,7,5
4863,10933,2025-10-13,Payment Failed,2,1
4864,2964,2025-06-23,Account Blocked,2,5
4865,2964,2025-04-29,Refund Delay,4,1
4866,17396,2025-09-29,Payment Failed,6,4
4867,8815,2025-09-19,Payment Failed,3,1
4868,8815,2025-09-11,Refund Delay,6,5
4869,17107,2025-05-15,Refund Delay,1,5
4870,17107,2025-10-04,KYC Issue,1,3
4871,9576,2025-07-06,KYC Issue,7,5
4872,9576,2025-09-09,Refund Delay,5,1
4873,6797,2025-07-24,Payment Failed,6,2
4874,6797,2025-08-07,Refund Delay,2,1
4875,4515,2025-08-28,Account Blocked,4,4
4876,4054,2025-10-28,Refund Delay,6,3
4877,10836,2025-04-23,Account Blocked,3,5
4878,10836,2025-05-10,KYC Issue,2,2
4879,16384,2025-07-27,Account Blocked,3,2
4880,16384,2025-10-21,Payment Failed,7,2
4881,16651,2025-06-29,Account Blocked,4,3
4882,15095,2025-08-13,Payment Failed,4,1
4883,15095,2025-08-28,Payment Failed,6,5
4884,7574,2025-06-29,Refund Delay,7,1
4885,7574,2025-06-09,Payment Failed,6,5
4886,1726,2025-07-17,Account Blocked,3,5
4887,11709,2025-05-15,Account Blocked,2,5
4888,11574,2025-09-19,Payment Failed,4,1
4889,11574,2025-09-19,KYC Issue,5,5
4890,8470,2025-09-01,Account Blocked,2,2
4891,7850,2025-04-19,Refund Delay,5,3
4892,7850,2025-05-01,Refund Delay,5,4
4893,5378,2025-07-12,KYC Issue,3,4
4894,5378,2025-08-20,KYC Issue,6,2
4895,6426,2025-09-30,Payment Failed,4,1
4896,6426,2025-10-29,Payment Failed,5,3
4897,2150,2025-09-01,KYC Issue,7,3
4898,2150,2025-09-04,Account Blocked,5,5
4899,18721,2025-05-15,Refund Delay,1,2
4900,4454,2025-06-27,Refund Delay,4,3
4901,1913,2025-04-27,Account Blocked,4,2
4902,1913,2025-04-15,Account Blocked,3,5
4903,3131,2025-09-07,KYC Issue,2,3
4904,5083,2025-06-05,Payment Failed,7,4
4905,4962,2025-04-04,Account Blocked,1,3
4906,4962,2025-08-07,KYC Issue,2,2
4907,14772,2025-10-11,Refund Delay,4,4
4908,14772,2025-07-12,KYC Issue,7,2
4909,17746,2025-08-22,Payment Failed,7,2
4910,17746,2025-06-05,Payment Failed,1,1
4911,18134,2025-08-09,Account Blocked,7,4
4912,18134,2025-08-04,Account Blocked,2,5
4913,10111,2025-08-13,Refund Delay,1,1
4914,10263,2025-07-17,KYC Issue,5,1
4915,10263,2025-04-11,Account Blocked,3,1
4916,613,2025-04-02,KYC Issue,3,5
4917,4814,2025-08-19,Payment Failed,5,5
4918,4814,2025-07-01,KYC Issue,5,5
4919,5064,2025-10-25,KYC Issue,4,2
4920,5064,2025-08-26,Account Blocked,2,5
4921,5529,2025-06-07,Payment Failed,7,5
4922,10248,2025-10-17,KYC Issue,4,3
4923,10248,2025-06-17,Refund Delay,3,2
4924,9878,2025-05-06,Payment Failed,7,1
4925,9069,2025-07-03,Refund Delay,4,2
4926,9069,2025-09-16,KYC Issue,4,2
4927,8051,2025-06-18,KYC Issue,3,1
4928,8051,2025-06-21,Payment Failed,5,4
4929,4600,2025-04-20,Payment Failed,1,2
4930,4600,2025-06-07,Account Blocked,6,5
4931,17533,2025-10-30,Refund Delay,5,3
4932,17533,2025-10-25,Account Blocked,3,2
4933,1134,2025-06-25,Refund Delay,5,2
4934,1134,2025-08-15,KYC Issue,7,5
4935,586,2025-05-08,Payment Failed,5,2
4936,10335,2025-07-07,Payment Failed,6,5
4937,18137,2025-08-20,KYC Issue,6,1
4938,18137,2025-10-13,Refund Delay,1,3
4939,1555,2025-07-25,Refund Delay,1,1
4940,1555,2025-05-19,Refund Delay,5,5
4941,6632,2025-05-12,KYC Issue,6,4
4942,6632,2025-10-11,KYC Issue,3,3
4943,9517,2025-04-04,Refund Delay,4,3
4944,14574,2025-05-18,KYC Issue,4,3
4945,7511,2025-09-03,KYC Issue,4,2
4946,7511,2025-05-11,Refund Delay,6,4
4947,12338,2025-07-12,Account Blocked,2,3
4948,16166,2025-05-28,Payment Failed,1,5
4949,8523,2025-08-08,KYC Issue,5,1
4950,9987,2025-10-02,Account Blocked,7,3
4951,9987,2025-04-04,Refund Delay,7,2
4952,6811,2025-06-03,Account Blocked,4,1
4953,6811,2025-05-18,Payment Failed,5,5
4954,18042,2025-08-21,Account Blocked,3,3
4955,5845,2025-08-15,Refund Delay,1,1
4956,1463,2025-08-08,Account Blocked,7,5
4957,1463,2025-08-18,Account Blocked,7,5
4958,8984,2025-06-05,Account Blocked,4,2
4959,12134,2025-09-13,Payment Failed,5,5
4960,12134,2025-05-16,KYC Issue,1,5
4961,2859,2025-05-18,Account Blocked,4,2
4962,4220,2025-04-21,Payment Failed,4,5
4963,4220,2025-05-25,Refund Delay,2,2
4964,13260,2025-05-09,Account Blocked,7,4
4965,13260,2025-09-11,Refund Delay,1,5
4966,12478,2025-10-28,Payment Failed,5,5
4967,17155,2025-08-05,Payment Failed,4,1
4968,79,2025-06-09,KYC Issue,6,4
4969,79,2025-06-10,Payment Failed,2,5
4970,5876,2025-05-30,Payment Failed,1,3
4971,11983,2025-10-12,KYC Issue,4,1
4972,11983,2025-07-24,Payment Failed,1,5
4973,2629,2025-09-30,Account Blocked,7,3
4974,19478,2025-06-20,Refund Delay,1,1
4975,2204,2025-06-05,Payment Failed,4,3
4976,2204,2025-10-24,Payment Failed,4,4
4977,9441,2025-09-19,Refund Delay,2,1
4978,9441,2025-09-18,KYC Issue,6,4
4979,16333,2025-09-14,Account Blocked,6,2
4980,16333,2025-08-23,Account Blocked,4,4
4981,5329,2025-07-25,KYC Issue,1,3
4982,13438,2025-06-18,Payment Failed,4,5
4983,7600,2025-04-14,Refund Delay,3,5
4984,7600,2025-07-11,KYC Issue,1,1
4985,8355,2025-08-03,KYC Issue,4,1
4986,12631,2025-10-14,Refund Delay,4,2
4987,12631,2025-08-13,Refund Delay,6,5
4988,12979,2025-08-30,Payment Failed,2,2
4989,12790,2025-10-09,Payment Failed,2,5
4990,12790,2025-08-15,KYC Issue,5,2
4991,4886,2025-08-21,Refund Delay,3,5
4992,4886,2025-07-27,Refund Delay,2,3
4993,8546,2025-09-17,Refund Delay,1,2
4994,8546,2025-10-21,Payment Failed,5,3
4995,19919,2025-06-19,KYC Issue,4,5
4996,19919,2025-06-01,KYC Issue,2,2
4997,11207,2025-05-03,KYC Issue,1,1
4998,15906,2025-04-02,KYC Issue,6,1
4999,9473,2025-04-03,KYC Issue,2,5
5000,13176,2025-05-10,Payment Failed,4,4
5001,13176,2025-10-09,Payment Failed,1,5
5002,2997,2025-09-01,Refund Delay,7,3
5003,5645,2025-09-06,Payment Failed,1,3
5004,5645,2025-04-05,Refund Delay,3,2
5005,2331,2025-04-16,KYC Issue,3,5
5006,4434,2025-04-07,Account Blocked,6,1
5007,8756,2025-08-13,Account Blocked,3,3
5008,15718,2025-04-22,Payment Failed,5,1
5009,4259,2025-09-26,KYC Issue,2,4
5010,3231,2025-09-24,Refund Delay,7,3
5011,17754,2025-08-22,Refund Delay,3,1
5012,17754,2025-08-23,Account Blocked,3,1
5013,10306,2025-09-18,Account Blocked,4,1
5014,10306,2025-10-18,KYC Issue,2,5
5015,14678,2025-09-06,Payment Failed,7,4
5016,14678,2025-09-12,Refund Delay,1,2
5017,16131,2025-04-11,KYC Issue,7,5
5018,16131,2025-04-16,Account Blocked,3,5
5019,18244,2025-06-22,KYC Issue,4,3
5020,18831,2025-08-23,Account Blocked,3,4
5021,9454,2025-07-08,Account Blocked,6,5
5022,13959,2025-08-05,KYC Issue,3,4
5023,7227,2025-05-08,Account Blocked,2,3
5024,7227,2025-07-16,KYC Issue,7,3
5025,13474,2025-04-07,Refund Delay,4,4
5026,13474,2025-05-06,Account Blocked,4,5
5027,16483,2025-09-09,KYC Issue,2,4
5028,16483,2025-10-26,Account Blocked,2,4
5029,3108,2025-09-30,KYC Issue,6,1
5030,15946,2025-07-06,Payment Failed,4,1
5031,15946,2025-06-02,KYC Issue,6,5
5032,11435,2025-10-02,KYC Issue,2,4
5033,5334,2025-07-04,Payment Failed,4,2
5034,10495,2025-10-14,Refund Delay,6,4
5035,10495,2025-04-23,Refund Delay,5,2
5036,11671,2025-06-15,Account Blocked,5,3
5037,1478,2025-08-20,Payment Failed,6,3
5038,9850,2025-04-16,KYC Issue,7,3
5039,16048,2025-08-02,Payment Failed,2,3
5040,3812,2025-06-27,Refund Delay,3,1
5041,3812,2025-10-24,Refund Delay,7,4
5042,19783,2025-10-08,Payment Failed,3,3
5043,19783,2025-07-20,KYC Issue,7,2
5044,3804,2025-06-26,KYC Issue,2,3
5045,3804,2025-08-10,Payment Failed,6,4
5046,17693,2025-05-05,Account Blocked,7,2
5047,17693,2025-09-09,Payment Failed,1,3
5048,525,2025-08-12,Payment Failed,6,2
5049,525,2025-08-23,Refund Delay,6,3
5050,11624,2025-10-18,KYC Issue,1,2
5051,7,2025-08-26,KYC Issue,4,4
5052,8845,2025-04-05,Account Blocked,1,2
5053,8279,2025-10-28,Account Blocked,4,5
5054,8279,2025-08-10,KYC Issue,6,3
5055,16826,2025-08-27,Account Blocked,7,1
5056,4816,2025-04-26,KYC Issue,3,1
5057,15666,2025-05-01,Refund Delay,7,2
5058,15666,2025-08-31,Refund Delay,2,3
5059,7355,2025-09-23,Payment Failed,2,2
5060,8413,2025-06-06,Refund Delay,6,1
5061,8413,2025-05-24,Refund Delay,5,2
5062,503,2025-10-14,Refund Delay,2,1
5063,6700,2025-05-02,Refund Delay,2,4
5064,6700,2025-08-04,Payment Failed,2,4
5065,132,2025-04-04,KYC Issue,1,1
5066,16840,2025-04-16,KYC Issue,6,3
5067,16840,2025-09-29,KYC Issue,5,2
5068,14855,2025-09-21,Payment Failed,5,1
5069,16007,2025-05-22,Account Blocked,4,5
5070,16007,2025-06-20,Payment Failed,3,4
5071,4891,2025-04-26,Account Blocked,7,4
5072,4891,2025-10-31,KYC Issue,7,1
5073,6949,2025-06-17,KYC Issue,4,1
5074,8910,2025-07-02,Account Blocked,6,4
5075,8910,2025-09-17,Refund Delay,3,2
5076,16367,2025-04-21,Account Blocked,1,2
5077,16226,2025-10-26,Payment Failed,3,2
5078,396,2025-05-19,Account Blocked,6,5
5079,3845,2025-06-21,Payment Failed,6,5
5080,4395,2025-06-13,Account Blocked,3,5
5081,4395,2025-07-31,Payment Failed,1,2
5082,15147,2025-05-08,KYC Issue,4,5
5083,8270,2025-09-21,KYC Issue,7,3
5084,2968,2025-06-15,KYC Issue,3,3
5085,3435,2025-06-05,Refund Delay,5,2
5086,3435,2025-05-10,Payment Failed,1,5
5087,18883,2025-08-26,KYC Issue,2,3
5088,7425,2025-05-29,KYC Issue,6,4
5089,18652,2025-06-11,Payment Failed,7,4
5090,18652,2025-05-24,Payment Failed,2,5
5091,12789,2025-04-13,Account Blocked,5,2
5092,12789,2025-08-25,Payment Failed,6,1
5093,18249,2025-07-04,KYC Issue,5,1
5094,18503,2025-09-17,KYC Issue,7,4
5095,18503,2025-06-23,Account Blocked,4,1
5096,11162,2025-05-23,Account Blocked,6,5
5097,6340,2025-04-18,Payment Failed,6,2
5098,6340,2025-05-18,Refund Delay,5,3
5099,19809,2025-06-04,Account Blocked,6,1
5100,18656,2025-09-22,Account Blocked,3,4
5101,6024,2025-04-18,Refund Delay,7,1
5102,6024,2025-07-14,Refund Delay,3,1
5103,8741,2025-04-06,KYC Issue,6,5
5104,8741,2025-09-01,Payment Failed,4,4
5105,11181,2025-06-16,Account Blocked,6,3
5106,9407,2025-10-31,KYC Issue,7,3
5107,10637,2025-09-13,Payment Failed,5,4
5108,2958,2025-04-21,Payment Failed,7,1
5109,2958,2025-05-08,KYC Issue,5,1
5110,6051,2025-10-07,Account Blocked,4,2
5111,6051,2025-09-27,Account Blocked,7,5
5112,15113,2025-10-12,Account Blocked,5,5
5113,18363,2025-07-22,Refund Delay,7,5
5114,18363,2025-05-13,Refund Delay,3,2
5115,6367,2025-05-01,KYC Issue,5,4
5116,14696,2025-08-19,Payment Failed,4,4
5117,10932,2025-06-15,Refund Delay,2,1
5118,4898,2025-06-25,KYC Issue,2,1
5119,4898,2025-07-22,Payment Failed,2,5
5120,10560,2025-07-22,Refund Delay,3,1
5121,10560,2025-05-07,Payment Failed,7,4
5122,2137,2025-09-15,Payment Failed,5,3
5123,2137,2025-07-02,KYC Issue,6,3
5124,17906,2025-09-21,Refund Delay,5,2
5125,17906,2025-09-26,KYC Issue,5,1
5126,11746,2025-10-31,Refund Delay,6,5
5127,19983,2025-10-28,KYC Issue,3,2
5128,1450,2025-04-14,KYC Issue,2,4
5129,1450,2025-05-13,KYC Issue,4,4
5130,19339,2025-07-20,Payment Failed,6,5
5131,19339,2025-07-01,Payment Failed,7,4
5132,4398,2025-09-05,Payment Failed,2,1
5133,17337,2025-09-01,Refund Delay,6,5
5134,17337,2025-08-06,KYC Issue,5,4
5135,4191,2025-04-10,KYC Issue,7,1
5136,4191,2025-05-21,Refund Delay,6,1
5137,3999,2025-07-10,Refund Delay,4,4
5138,3999,2025-06-09,KYC Issue,7,3
5139,12101,2025-06-27,KYC Issue,4,3
5140,16819,2025-10-14,Account Blocked,3,5
5141,16819,2025-07-21,Refund Delay,5,1
5142,1446,2025-07-12,KYC Issue,3,5
5143,14566,2025-07-29,Payment Failed,5,5
5144,14566,2025-05-16,Payment Failed,3,5
5145,16533,2025-07-17,Payment Failed,3,2
5146,6213,2025-10-08,Account Blocked,6,1
5147,8445,2025-07-25,Refund Delay,5,1
5148,5453,2025-04-10,Account Blocked,4,3
5149,17270,2025-10-19,KYC Issue,1,4
5150,11219,2025-10-12,Refund Delay,2,5
5151,11219,2025-07-07,KYC Issue,6,5
5152,3026,2025-08-04,KYC Issue,5,2
5153,3026,2025-09-09,Payment Failed,1,4
5154,17560,2025-08-07,KYC Issue,4,1
5155,6527,2025-05-26,Account Blocked,3,5
5156,16747,2025-08-09,KYC Issue,4,5
5157,16747,2025-07-26,Refund Delay,2,2
5158,12630,2025-08-01,KYC Issue,3,2
5159,3877,2025-04-15,Refund Delay,7,5
5160,3877,2025-07-31,Payment Failed,3,2
5161,19692,2025-05-27,KYC Issue,2,3
5162,19692,2025-07-05,Payment Failed,3,1
5163,6008,2025-04-18,Account Blocked,7,3
5164,6008,2025-10-13,Account Blocked,6,2
5165,16575,2025-10-05,Payment Failed,2,2
5166,17166,2025-05-16,KYC Issue,1,1
5167,10459,2025-05-06,Account Blocked,1,2
5168,3967,2025-08-30,Payment Failed,3,4
5169,3967,2025-07-11,KYC Issue,3,2
5170,19083,2025-05-25,Refund Delay,1,5
5171,16810,2025-06-02,Payment Failed,2,3
5172,12549,2025-04-24,KYC Issue,3,3
5173,9013,2025-04-17,Refund Delay,6,2
5174,2610,2025-08-26,KYC Issue,1,3
5175,9230,2025-05-31,Refund Delay,3,3
5176,9883,2025-08-27,Refund Delay,4,3
5177,9883,2025-09-27,KYC Issue,3,1
5178,4844,2025-06-14,Payment Failed,1,1
5179,8843,2025-08-25,KYC Issue,2,1
5180,13727,2025-09-16,Payment Failed,4,3
5181,13727,2025-09-13,Payment Failed,6,3
5182,11326,2025-10-19,Account Blocked,7,4
5183,11326,2025-05-14,KYC Issue,1,1
5184,2242,2025-04-30,Account Blocked,1,5
5185,2242,2025-08-13,Account Blocked,2,4
5186,3315,2025-05-14,Refund Delay,1,5
5187,3315,2025-10-28,Account Blocked,5,4
5188,16052,2025-10-10,Payment Failed,4,3
5189,16052,2025-05-20,Account Blocked,3,2
5190,7694,2025-07-27,KYC Issue,4,2
5191,5502,2025-06-18,Payment Failed,7,3
5192,5502,2025-05-09,Payment Failed,2,5
5193,3786,2025-05-18,KYC Issue,2,1
5194,3786,2025-07-16,Refund Delay,1,3
5195,11227,2025-07-21,Refund Delay,1,1
5196,11227,2025-09-06,KYC Issue,6,2
5197,13294,2025-08-20,KYC Issue,3,2
5198,13294,2025-08-19,Account Blocked,1,2
5199,15288,2025-10-01,Account Blocked,4,1
5200,18485,2025-04-01,Payment Failed,6,4
5201,18485,2025-07-21,Refund Delay,1,4
5202,4926,2025-09-27,Payment Failed,2,1
5203,4926,2025-07-03,Account Blocked,5,5
5204,11404,2025-08-28,Refund Delay,6,3
5205,11404,2025-08-16,Account Blocked,7,1
5206,9435,2025-04-07,Payment Failed,5,4
5207,9616,2025-07-02,Account Blocked,2,1
5208,9616,2025-10-10,Account Blocked,6,1
5209,8426,2025-09-11,Refund Delay,7,5
5210,12206,2025-10-03,Refund Delay,5,2
5211,19189,2025-09-21,Payment Failed,2,3
5212,19189,2025-04-10,Payment Failed,5,1
5213,6692,2025-07-07,Payment Failed,3,1
5214,9581,2025-04-02,Refund Delay,3,5
5215,15960,2025-07-15,Refund Delay,4,1
5216,16635,2025-06-27,Refund Delay,7,4
5217,52,2025-05-19,Payment Failed,2,4
5218,16772,2025-06-09,Payment Failed,4,1
5219,16772,2025-05-01,KYC Issue,2,4
5220,15480,2025-09-02,KYC Issue,1,5
5221,15480,2025-07-07,Payment Failed,4,5
5222,12017,2025-07-12,KYC Issue,4,5
5223,12017,2025-06-30,KYC Issue,4,5
5224,17924,2025-10-15,Account Blocked,5,2
5225,6021,2025-06-22,KYC Issue,7,5
5226,6021,2025-06-15,Account Blocked,4,3
5227,18522,2025-07-18,Refund Delay,2,3
5228,18522,2025-04-22,KYC Issue,3,4
5229,10624,2025-09-08,Account Blocked,4,4
5230,5014,2025-07-14,Account Blocked,4,4
5231,5014,2025-07-06,Refund Delay,4,3
5232,2563,2025-08-23,Payment Failed,3,1
5233,2563,2025-05-09,Payment Failed,6,2
5234,1240,2025-04-18,Refund Delay,2,3
5235,2305,2025-06-05,KYC Issue,3,5
5236,2305,2025-05-13,Payment Failed,7,1
5237,13479,2025-09-15,KYC Issue,1,1
5238,13479,2025-04-12,Payment Failed,1,4
5239,12946,2025-06-11,Account Blocked,6,2
5240,12946,2025-08-10,Account Blocked,5,3
5241,2078,2025-05-23,Account Blocked,1,4
5242,18102,2025-08-23,Account Blocked,4,1
5243,18102,2025-07-19,Refund Delay,5,2
5244,18981,2025-08-25,Refund Delay,3,2
5245,7347,2025-09-20,Account Blocked,7,1
5246,7347,2025-04-15,Payment Failed,1,2
5247,8011,2025-04-04,Account Blocked,3,4
5248,8011,2025-06-18,Account Blocked,3,4
5249,19351,2025-05-28,Refund Delay,3,1
5250,19351,2025-08-06,Refund Delay,1,2
5251,15733,2025-08-10,Account Blocked,4,2
5252,402,2025-08-11,KYC Issue,6,1
5253,402,2025-06-29,Refund Delay,6,4
5254,2595,2025-09-24,Refund Delay,1,1
5255,17980,2025-04-25,KYC Issue,1,3
5256,17980,2025-09-02,Payment Failed,4,3
5257,12313,2025-04-18,Refund Delay,6,4
5258,10400,2025-06-01,KYC Issue,4,4
5259,4310,2025-09-06,Refund Delay,5,2
5260,4310,2025-05-17,Refund Delay,7,5
5261,16260,2025-06-26,Account Blocked,4,5
5262,16260,2025-07-09,Refund Delay,5,5
5263,3881,2025-07-20,Account Blocked,7,5
5264,3881,2025-07-22,Payment Failed,3,4
5265,8937,2025-08-05,Refund Delay,7,2
5266,3375,2025-04-07,KYC Issue,5,2
5267,3375,2025-08-10,Account Blocked,7,2
5268,13716,2025-06-14,KYC Issue,6,5
5269,7436,2025-07-01,Refund Delay,5,3
5270,18177,2025-07-09,Payment Failed,5,2
5271,18177,2025-04-07,Payment Failed,2,3
5272,17490,2025-08-30,Account Blocked,6,2
5273,16342,2025-09-03,Refund Delay,2,1
5274,16342,2025-09-27,Account Blocked,5,4
5275,8638,2025-04-15,KYC Issue,5,5
5276,8638,2025-10-25,KYC Issue,7,5
5277,16416,2025-06-12,Account Blocked,6,4
5278,17703,2025-05-27,Refund Delay,3,1
5279,2701,2025-06-01,Refund Delay,2,1
5280,15805,2025-10-05,KYC Issue,3,1
5281,15805,2025-09-08,Payment Failed,4,2
5282,6271,2025-09-08,Account Blocked,5,2
5283,14556,2025-05-31,Account Blocked,4,5
5284,1433,2025-10-03,Payment Failed,7,1
5285,1433,2025-07-24,Refund Delay,6,2
5286,7940,2025-08-02,Payment Failed,5,3
5287,718,2025-08-29,Payment Failed,3,1
5288,718,2025-05-02,Refund Delay,1,2
5289,14053,2025-10-02,Refund Delay,4,1
5290,2412,2025-06-07,Account Blocked,2,4
5291,74,2025-07-09,Account Blocked,5,3
5292,15688,2025-07-04,Refund Delay,3,3
5293,11036,2025-06-04,KYC Issue,4,4
5294,12029,2025-07-09,Refund Delay,7,1
5295,17885,2025-06-26,Account Blocked,2,4
5296,18899,2025-05-31,Refund Delay,4,1
5297,18899,2025-06-25,Payment Failed,7,3
5298,14709,2025-07-22,Refund Delay,7,4
